"Research that uses data from D-PLACE should cite both the original source(s) of  the data and the paper by Kirby et al. in which D-PLACE was first presented  (e.g., research using cultural data from the Binford Hunter-Gatherer dataset: ""Binford (2001);  Binford and Johnson (2006); Kirby et al. Submitted)."" The reference list should include the date data were  accessed and URL for D-PLACE (https://d-place.org), in addition to the full references for Binford (2001),  Binford and Johnson (2006), and Kirby et al. Submitted."
Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Original latitude,Original longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,Focal Year: EA112 Trance states,Code: EA112 Trance states,Description: EA112 Trance states,Comment: EA112 Trance states,Subcase: EA112 Trance states,References: EA112 Trance states,Variable: Annual Mean Precipitation (mm),Comment: Annual Mean Precipitation (mm),Variable: Precipitation Constancy (),Comment: Precipitation Constancy ()
Ethnographic Atlas,Pukapukans,Ii3,xd882,Pukapukans (Ii3),-10.89,-165.84,-11.0,-166.0,puka1242,Pukapuka,pkp,Austronesian,1930,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,239561.2846,,0.646870215,
Ethnographic Atlas,Plains Bira,Ae34,xd154,Plains Bira (Ae34),1.0,30.0,1.0,30.0,bera1259,Bera,brf,Atlantic-Congo,,NA,Missing data,,,,193996.3342,,0.53594758,
Ethnographic Atlas,Selkup,Ec11,xd619,Selkup (Ec11),59.0,90.0,59.0,90.0,selk1253,Selkup,sel,Uralic,,NA,Missing data,,,,47072.41292,,0.648681451,
Ethnographic Atlas,Kiliwa,Nc34,xd1134,Kiliwa (Nc34),31.0,-115.0,31.0,-115.0,kili1268,Kiliwa,klb,Cochimi-Yuman,,NA,Missing data,,,,14912.74012,,0.293680197,
Ethnographic Atlas,Wukchumni,Nc25,xd1124,Wukchumni (Nc25),36.0,-119.0,36.0,-119.0,tule1245,Tule-Kaweah Yokuts,,Yokutsan,,NA,Missing data,,,,40498.47881,,0.207228958,
Ethnographic Atlas,Moapa,Nd51,xd1187,Moapa (Nd51),36.0,-115.0,36.0,-115.0,sout2969,Southern Paiute,,Uto-Aztecan,,NA,Missing data,,,,27155.7981,,0.266174648,
Ethnographic Atlas,French Canadians,Cf5,xd540,French Canadians (Cf5),47.0,-72.0,47.0,-72.0,stan1290,Standard French,fra,Indo-European,,NA,Missing data,,,,88834.4704,,0.655231962,
Ethnographic Atlas,Lake Miwok,Nc21,xd1120,Lake Miwok (Nc21),38.75,-123.2,38.0,-123.0,lake1258,Lake Miwok,lmw,Miwok-Costanoan,,NA,Missing data,,,,60393.22589,,0.301889918,
Ethnographic Atlas,Waropen,Ie6,xd820,Waropen (Ie6),-2.14,137.23,-2.0,137.0,waro1242,Waropen,wrp,Austronesian,,NA,Missing data,,,,350396.6119,,0.740649959,
Ethnographic Atlas,Tongva,Nc29,xd1128,Gabrielo (Nc29),34.0,-118.0,34.0,-118.0,tong1329,Tongva,,Uto-Aztecan,,NA,Missing data,,,,25576.7168,,0.239936469,
Ethnographic Atlas,Sateré Mawé,Sd5,xd1357,Maue (Sd5),-4.0,-57.0,-4.0,-57.0,sate1243,Sateré-Mawé,mav,Tupian,,NA,Missing data,,,,186124.3705,,0.49238205,
Ethnographic Atlas,Bambara,Ag1,xd244,Bambara (Ag1),13.0,-7.0,13.0,-7.0,bamb1269,Bambara,bam,Mande,1920,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,Segou to Bamako on Niger River,,70036.90329,,0.279640318,
Ethnographic Atlas,Yuki,Nc7,xd1138,Yuki (Nc7),40.0,-123.0,40.0,-123.0,yuki1243,Yuki,yuk,Yuki-Wappo,1850,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,100528.5107,,0.280253401,
Ethnographic Atlas,Kafa,Ca30,xd438,Kafa (Ca30),7.0,36.0,7.0,36.0,kafa1242,Kafa,kbr,Ta-Ne-Omotic,1890,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,Kafa Kingdom,,134488.7014,,0.417373947,
Ethnographic Atlas,Moldovans,ch25,xd563,Moldovans (ch25),47.0,29.0,47.0,29.0,mold1247,Moldavan,,Indo-European,,NA,Missing data,,,,48101.18541,,0.56983182,
Ethnographic Atlas,Southern Ute,Nd2,xd1152,Southern Ute (Nd2),38.0,-109.0,38.0,-109.0,utee1244,Ute,,Uto-Aztecan,1860,2,A belief in possession exists.,,,,50968.9506,,0.488640571,
Ethnographic Atlas,Alur,Aj17,xd392,Alur (Aj17),2.0,31.0,2.0,31.0,alur1250,Alur,alz,Nilotic,1890,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,170669.2223,,0.491034842,
Ethnographic Atlas,Moba,Ag50,xd289,Moba (Ag50),11.0,1.0,11.0,1.0,moba1244,Moba,mfq,Atlantic-Congo,,NA,Missing data,,,,87725.76153,,0.307851881,
Ethnographic Atlas,Bakovi,Ig15,xd847,Bakovi (Ig15),-5.42,150.05,-5.0,150.0,bola1250,Bola,bnp,Austronesian,,NA,Missing data,,,,271872.8626,,0.646183398,
Ethnographic Atlas,Southern Valley Yokuts,Nc24,xd1123,Lake Yokuts (Nc24),36.0,-120.0,36.0,-120.0,vall1251,Valley Yokuts,,Yokutsan,,NA,Missing data,,,,39785.49329,,0.245870336,
Ethnographic Atlas,Mee,Ie1,xd785,Kapauku (Ie1),-4.0,136.0,-4.0,136.0,ekar1243,Ekari,ekg,Nuclear Trans New Guinea,1950,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,"Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy",,330068.1364,,0.589456803,
Ethnographic Atlas,Tahitians,Ij8,xd897,Tahitians (Ij8),-17.71,-149.54,-18.0,-150.0,tahi1242,Tahitian,tah,Austronesian,1900,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,166663.0502,,0.602282049,
Ethnographic Atlas,Haya,Ad42,xd112,Haya (Ad42),-1.0,32.0,-1.0,32.0,haya1250,Haya,hay,Atlantic-Congo,,NA,Missing data,,,,128623.6895,,0.375497667,
Ethnographic Atlas,Laka,Ai13,xd341,Laka (Ai13),8.0,16.0,8.0,16.0,laka1252,Laka (Nigeria),lak,Atlantic-Congo,,NA,Missing data,,,,119025.8833,,0.347055152,
Ethnographic Atlas,Konkomba,Ag10,xd245,Konkomba (Ag10),10.0,0.0,10.0,0.0,konk1269,Konkomba,xon,Atlantic-Congo,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,98381.4028,,0.322213356,
Ethnographic Atlas,Sahel,Cd19,xd517,Sahel (Cd19),35.0,10.94,35.0,11.0,sahi1245,Sahil,,Afro-Asiatic,,NA,Missing data,,,,13986.44746,,0.368650357,
Ethnographic Atlas,Nupe,Af8,xd242,Nupe (Af8),9.0,6.0,9.0,6.0,nupe1254,Nupe-Nupe-Tako,nup,Atlantic-Congo,1930,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,126172.5714,,0.351598383,
Ethnographic Atlas,Tigrinya,Ca3,xd437,Tigrinya (Ca3),14.0,39.0,14.0,39.0,tigr1271,Tigrinya,tir,Afro-Asiatic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,32945.40648,,0.309699798,
Ethnographic Atlas,Tunava (Deep Springs and Fish Lake),Nd29,xd1162,Tunava (Nd29),37.0,-118.0,37.0,-118.0,mono1275,Mono (USA),mnr,Uto-Aztecan,,NA,Missing data,,,,45110.43662,,0.25480126,
Ethnographic Atlas,Hwana,Ah37,xd328,Hona (Ah37),10.0,13.0,10.0,13.0,hwan1240,Hwana,hwo,Afro-Asiatic,,NA,Missing data,,,,85009.42836,,0.33108392,
Ethnographic Atlas,Koso,Nd31,xd1165,Koso (Nd31),36.0,-118.0,36.0,-118.0,pana1305,Panamint,par,Uto-Aztecan,,NA,Missing data,,,,37616.13862,,0.218384856,
Ethnographic Atlas,Nuer,Aj3,xd406,Nuer (Aj3),8.0,32.0,8.0,32.0,nuer1246,Nuer,nus,Nilotic,1930,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,134237.6663,,0.415632736,
Ethnographic Atlas,Otoro,Ai10,xd338,Otoro (Ai10),12.0,31.0,12.0,31.0,otor1240,Otoro,otr,Heiban,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Nuba Hills,,70906.73073,,0.342457588,
Ethnographic Atlas,Algerians,Cd12,xd510,Algerians (Cd12),31.0,2.0,31.0,2.0,algi1247,Algiers,,Afro-Asiatic,1870,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,4188.006955,,0.222195049,
Ethnographic Atlas,Shantung,Ed10,xd639,Shantung (Ed10),37.0,118.0,37.0,118.0,mand1415,Mandarin Chinese,cmn,Sino-Tibetan,1930,2,A belief in possession exists.,,with special reference to the village of Taitou,,73714.84474,,0.295228333,
Ethnographic Atlas,Cahuilla (Desert),Nc31,xd1131,Cahuilla (Nc31),33.0,-116.0,33.0,-116.0,cahu1264,Cahuilla,chl,Uto-Aztecan,1870,1,"Trance behavior is known to occur, but there is no belief in possession.",,with special reference to the Desert Cahuilla,,17000.27817,,0.26379683,
Ethnographic Atlas,Mundang,Ai15,xd343,Mundang (Ai15),10.0,14.0,10.0,14.0,mund1325,Mundang,mua,Atlantic-Congo,,NA,Missing data,,,,81763.81244,,0.344257217,
Ethnographic Atlas,Koro,Af31,xd210,Koro (Af31),18.0,8.0,18.0,8.0,ashe1269,Ashe,ahs,Atlantic-Congo,,NA,Missing data,,,,14756.80192,,0.239573909,
Ethnographic Atlas,Southern Pomo,Nc19,xd1117,Southern Pomo (Nc19),38.55,-122.94,38.0,-123.0,sout2984,Southern Pomo,peq,Pomoan,,NA,Missing data,,,,63918.08859,,0.274571077,
Ethnographic Atlas,Hamama,Cd13,xd511,Hamama (Cd13),30.0,9.0,30.0,9.0,sout3114,South-Western Tunisian,,Afro-Asiatic,,NA,Missing data,,,,3220.744021,,0.204545191,
Ethnographic Atlas,Tumbuka,Ac36,xd62,Tumbuka (Ac36),-12.0,34.0,-12.0,34.0,tumb1250,Tumbuka,tum,Atlantic-Congo,1920,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,108738.2752,,0.411481728,
Ethnographic Atlas,Balanta,Ag15,xd250,Balante (Ag15),12.0,-16.0,12.0,-16.0,bala1301,Balanta-Kentohe,ble,Atlantic-Congo,,NA,Missing data,,,,48179.10827,,0.158517619,
Ethnographic Atlas,Tanala,Eh3,xd689,Tanala (Eh3),-22.0,47.0,-22.0,47.0,tana1285,Tanala,,Austronesian,1930,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,Menabe subtribe,,95639.95205,,0.467226605,
Ethnographic Atlas,Dime,Ca24,xd431,Dime (Ca24),6.0,36.0,6.0,36.0,dime1235,Dime,dim,South Omotic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,105177.3732,,0.414466557,
Ethnographic Atlas,Nail,Cd17,xd515,Nail (Cd17),35.0,5.0,35.0,5.0,cons1245,Constantine,,Afro-Asiatic,,NA,Missing data,,,,16314.83106,,0.45478274,
Ethnographic Atlas,Aimol,Ei11,xd698,Aimol (Ei11),25.0,94.0,25.0,94.0,aimo1244,Aimol,aim,Sino-Tibetan,,NA,Missing data,,,,104628.212,,0.380162778,
Ethnographic Atlas,Chopi,Ab22,xd25,Chopi (Ab22),-24.76,34.47,-25.0,35.0,copi1238,Copi,,Atlantic-Congo,,NA,Missing data,,,,84481.0817,,0.442278883,
Ethnographic Atlas,Neapolitans,Ce5,xd532,Neapolitians (Ce5),40.89,14.25,41.0,13.0,neap1235,Neapolitan,nap,Indo-European,,NA,Missing data,,,,46985.6002,,0.424710483,
Ethnographic Atlas,Darasa,Ca15,xd421,Darasa (Ca15),6.0,38.0,6.0,38.0,gede1246,Gedeo,drs,Afro-Asiatic,1930,2,A belief in possession exists.,,,,70074.80586,,0.393931522,
Ethnographic Atlas,Kanuri,Cb19,xd468,Kanuri (Cb19),12.0,13.0,12.0,13.0,mang1399,Manga Kanuri,kby,Saharan,,NA,Missing data,,,,60910.65231,,0.303797894,
Ethnographic Atlas,Mossi (Yatenga),Ag2,xd255,Yatenga (Ag2),13.0,-2.0,13.0,-2.0,moss1236,Mossi,mos,Atlantic-Congo,,NA,Missing data,,,,67218.68009,,0.270567205,
Ethnographic Atlas,Banyun,Ag16,xd251,Banyune (Ag16),12.0,-16.0,12.0,-16.0,bain1259,Bainouk-Gunyuno,bab,Atlantic-Congo,,NA,Missing data,,,,48179.10827,,0.158517619,
Ethnographic Atlas,Hasania,Cb4,xd481,Hasania (Cb4),14.0,32.0,14.0,32.0,khar1296,Khartoum,,Afro-Asiatic,,NA,Missing data,,,,35973.0993,,0.31285151,
Ethnographic Atlas,Gusii,Ad12,xd79,Gusii (Ad12),-1.0,35.0,-1.0,35.0,gusi1247,Gusii,guz,Atlantic-Congo,1940,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,,,71490.02478,,0.411431588,
Ethnographic Atlas,Tümpisa Shoshone (Saline and Panamint),Nd32,xd1166,Panamint (Nd32),36.0,-117.0,36.0,-117.0,pana1305,Panamint,par,Uto-Aztecan,,NA,Missing data,,,,30796.11463,,0.237484901,
Ethnographic Atlas,Bunlap,Ih3,xd869,Bunlap (Ih3),-15.95,168.22,-16.0,168.0,saaa1241,Sa,sax,Austronesian,,NA,Missing data,,,,173785.6256,,0.522474456,
Ethnographic Atlas,Eastern Mono,Nd30,xd1164,Eastern Mono (Nd30),37.0,-118.0,37.0,-118.0,mono1275,Mono (USA),mnr,Uto-Aztecan,1870,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,45110.43662,,0.25480126,
Ethnographic Atlas,Plateau Tonga,Ac30,xd56,Plateau Tonga (Ac30),-18.0,28.0,-18.0,28.0,tong1318,Tonga (Zambia),toi,Atlantic-Congo,1940,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,81029.97103,,0.227599528,
Ethnographic Atlas,Bamum,Ae50,xd172,Bamum (Ae50),6.0,11.0,6.0,11.0,bamu1253,Bamun,bax,Atlantic-Congo,,NA,Missing data,,,,187740.9144,,0.449139635,
Ethnographic Atlas,Nicobarese,Eh5,xd691,Nicobarese (Eh5),9.17,92.77,9.0,92.0,carn1240,Car Nicobarese,caq,Austroasiatic,1890,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Car Nicobar of North Islands,,162840.6592,,0.395631106,
Ethnographic Atlas,Rotumans,Ih6,xd872,Rotumans (Ih6),-12.5,177.07,-13.0,177.0,rotu1241,Rotuman,rtm,Austronesian,1890,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,235717.0652,,0.663156626,
Ethnographic Atlas,Uintah Ute,Nd58,xd1194,Uintah (Nd58),40.0,-112.0,40.0,-112.0,utee1244,Ute,,Uto-Aztecan,,NA,Missing data,,,,33915.98384,,0.474226366,
Ethnographic Atlas,Kosraeans,If11,xd826,Kusaians (If11),5.31,162.98,5.0,163.0,kosr1238,Kosraean,kos,Austronesian,,NA,Missing data,,,,299601.0949,,0.64272255,
Ethnographic Atlas,Gagu,Af51,xd232,Gagu (Af51),7.0,-6.0,7.0,-6.0,gagu1242,Gagu,ggu,Mande,,NA,Missing data,,,,135975.5264,,0.436268212,
Ethnographic Atlas,Muong,Ej13,xd720,Muong (Ej13),21.0,105.0,21.0,105.0,muon1246,Muong,mtq,Austroasiatic,,NA,Missing data,,,,116438.7277,,0.430933264,
Ethnographic Atlas,Pahvant,Nd57,xd1193,Pahvant (Nd57),39.0,-113.0,39.0,-113.0,utee1244,Ute,,Uto-Aztecan,,NA,Missing data,,,,35802.54809,,0.447369253,
Ethnographic Atlas,Ancient Romans,Ce3,xd530,Romans (Ce3),42.0,12.0,42.0,12.0,lati1261,Latin,lat,Indo-European,100,2,A belief in possession exists.,,City and environs of Rome,,53948.41184,,0.409064634,
Ethnographic Atlas,Kikuyu,Ad4,xd109,Kikuyu (Ad4),-1.0,37.0,-1.0,37.0,kiku1240,Kikuyu,kik,Atlantic-Congo,1930,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Fort Hall or Metume district,,52669.69964,,0.548334497,
Ethnographic Atlas,Railroad Valley Shoshoni,Nd37,xd1171,Hamilton (Nd37),39.0,-116.0,39.0,-116.0,west2622,Western Shoshoni,,Uto-Aztecan,,NA,Missing data,,,,37729.48279,,0.393216979,
Ethnographic Atlas,Siuslaw,Nb29,xd1089,Siuslaw (Nb29),44.0,-124.0,44.0,-124.0,sius1254,Siuslaw,sis,Siuslaw,,NA,Missing data,,,,106288.3632,,0.424598263,
Ethnographic Atlas,Luguru,Ad14,xd81,Luguru (Ad14),-8.0,38.0,-8.0,38.0,lugu1238,Luguru,ruf,Atlantic-Congo,,NA,Missing data,,,,110656.0901,,0.500710261,
Ethnographic Atlas,Nanai,Ec9,xd637,Goldi (Ec9),47.0,132.0,47.0,132.0,nana1257,Nanai,gld,Tungusic,1920,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,58223.79021,,0.42818461,
Ethnographic Atlas,Shuar,Se3,xd1367,Jivaro (Se3),-3.0,-78.0,-3.0,-78.0,shua1257,Shuar,jiv,Jivaroan,1930,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,118612.3793,,0.482325379,
Ethnographic Atlas,Kodi,Ic13,xd763,Kodi (Ic13),-9.66,119.07,-10.0,119.0,kodi1247,Kodi,kod,Austronesian,,NA,Missing data,,,,163909.527,,0.396075994,
Ethnographic Atlas,Cocopa,Nh19,xd1269,Cocopa (Nh19),32.0,-115.0,32.0,-115.0,coco1261,Cocopa,coc,Cochimi-Yuman,,NA,Missing data,,,,15707.05447,,0.290922782,
Ethnographic Atlas,Miyakans,Ed15a,xd642,Miyakans (Ed15a),24.79,125.32,24.0,125.0,miya1259,Miyako,mvi,Japonic,,NA,Missing data,,,,121141.8709,,0.522703015,
Ethnographic Atlas,Natchez,Ng7,xd1256,Natchez (Ng7),32.0,-91.0,32.0,-91.0,natc1249,Natchez,ncz,Natchez,1700,1,"Trance behavior is known to occur, but there is no belief in possession.",,Natchez Kingdom,,89623.54045,,0.596412291,
Ethnographic Atlas,Gidjingali,Id11,xd774,Gidjingali (Id11),-12.29,134.32,-12.0,135.0,gunn1248,Gun-narda,,Maningrida,,NA,Missing data,,,,153910.2034,,0.38798868,
Ethnographic Atlas,Lese,Ai30,xd360,Lese (Ai30),2.0,29.0,2.0,29.0,lese1243,Lese,les,Central Sudanic,,NA,Missing data,,,,226443.0598,,0.635182479,
Ethnographic Atlas,Iranians,Ea9,xd608,Iranians (Ea9),36.0,52.0,36.0,52.0,tehr1242,Tehrani,,Indo-European,1950,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,28353.78921,,0.400076154,
Ethnographic Atlas,Sanpoil,Nd4,xd1174,Sanpoil (Nd4),48.0,-119.0,48.0,-119.0,sanp1257,Sanpoil,,Salishan,1870,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,81587.2315,,0.436136959,
Ethnographic Atlas,Shila,Ac35,xd61,Shila (Ac35),-10.0,28.0,-10.0,28.0,shil1264,Shila,,Atlantic-Congo,,NA,Missing data,,,,147871.9815,,0.346145842,
Ethnographic Atlas,Kapsiki,Ah38,xd329,Kapsiki (Ah38),11.0,14.0,11.0,14.0,psik1239,Psikye,kvj,Afro-Asiatic,,NA,Missing data,,,,71063.11734,,0.318772605,
Ethnographic Atlas,Gude,Ah36,xd327,Gude (Ah36),10.0,13.0,10.0,13.0,gude1246,Gude,gde,Afro-Asiatic,,NA,Missing data,,,,85009.42836,,0.33108392,
Ethnographic Atlas,Cherokee,Ng5,xd1254,Cherokee (Ng5),36.0,-83.0,36.0,-83.0,cher1273,Cherokee,chr,Iroquoian,1750,2,A belief in possession exists.,,,,104937.4387,,0.620789676,
Ethnographic Atlas,Pimbwe,Ad21,xd89,Pimbwe (Ad21),-7.0,31.0,-7.0,31.0,pimb1238,Pimbwe,piw,Atlantic-Congo,,NA,Missing data,,,,120488.1821,,0.340457535,
Ethnographic Atlas,Ancient Egyptians,Cd6,xd524,Ancient Egypt (Cd6),30.0,31.0,30.0,31.0,egyp1246,Egyptian (Ancient),egy,Afro-Asiatic,-1400,2,A belief in possession exists.,,with special reference to the New Empire,,3826.516988,,0.379885558,
Ethnographic Atlas,Quechan,Nh22,xd1273,Yuma (Nh22),33.0,-114.0,33.0,-114.0,quec1382,Quechan,yum,Cochimi-Yuman,1860,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,,,17822.16531,,0.264468157,
Ethnographic Atlas,Dutch,Cg1,xd541,Dutch (Cg1),53.0,7.0,53.0,7.0,dutc1256,Dutch,nld,Indo-European,,NA,Missing data,,,,84560.51269,,0.646811994,
Ethnographic Atlas,Bako,Ca23,xd430,Bako (Ca23),6.0,37.0,6.0,37.0,aari1239,Aari,aiw,South Omotic,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,83042.00591,,0.402793499,
Ethnographic Atlas,Lozi,Ab3,xd26,Lozi (Ab3),-15.0,23.0,-15.0,23.0,lozi1239,Lozi,loz,Atlantic-Congo,1890,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,Ruling Luyana,,116187.8667,,0.218208706,
Ethnographic Atlas,Chemehuevi,Nd54,xd1190,Chemehuevi (Nd54),35.0,-115.0,35.0,-115.0,chem1251,Chemehuevi,,Uto-Aztecan,,NA,Missing data,,,,24554.07091,,0.23523994,
Ethnographic Atlas,Siuai,Ig1,xd841,Siuai (Ig1),-6.0,155.0,-6.0,155.0,siwa1245,Siwai,siw,South Bougainville,1940,2,A belief in possession exists.,,Northeastern group,,287982.4128,,0.668944836,
Ethnographic Atlas,Kotoko,Ai18,xd346,Kotoko (Ai18),12.0,15.0,12.0,15.0,lagw1237,Lagwan,kot,Afro-Asiatic,1880,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,60110.40352,,0.301676924,
Ethnographic Atlas,Gbaya,Ai7,xd381,Baya (Ai7),6.0,16.0,6.0,16.0,nort2775,Northwest Gbaya,gya,Atlantic-Congo,1910,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,144436.2512,,0.429393236,
